,Date,Close_appl,Close_msft,Inflation
83,2021-04-30,0.0035911953004806874,0.003294962617007098,2.209393
84,2021-05-31,-0.002554869750082245,-0.00040597538303783207,2.562825
85,2021-06-30,0.004349052687061241,0.0037509727232772753,2.558145
86,2021-07-31,0.003095885059913597,0.002442330100005523,2.323597
87,2021-08-31,0.0018888195538908838,0.002675050380323608,2.332419
88,2021-09-30,-0.0032670973797819035,-0.0031844037647217062,2.610662
89,2021-10-31,0.0027846923099909206,0.007848996148402228,3.007604
90,2021-11-30,0.004800586205778236,-9.197707669137518e-05,3.184384
91,2021-12-31,0.0034220197547167167,0.0009202993387511667,3.456458
92,2022-01-31,-0.0005661315187369065,-0.003726038728348019,3.965498
93,2022-02-28,-0.0028800186626735287,-0.0018673833416068073,4.280304
94,2022-03-31,0.002622285713416316,0.0015730596922707769,4.534344
95,2022-04-30,-0.004878178710157016,-0.004939876830661755,4.703935
96,2022-05-31,-0.0022700782388629806,-0.0006884347506179193,4.950974
97,2022-06-30,-0.0037533340030011415,-0.0024589350667563285,5.39633
98,2022-07-31,0.008791746846945636,0.004691356612708292,5.59073
99,2022-08-31,-0.0013119872899969008,-0.0029805205098688654,5.951312
100,2022-09-30,-0.005864356293708454,-0.005348317931042994,6.348017
101,2022-10-31,0.005296784226441647,0.00029654939774302944,6.312946
102,2022-11-30,-0.001258163717333682,0.004889561495084597,6.422543
103,2022-12-31,-0.006032687428438554,-0.00281698972381394,6.538167
104,2023-01-31,0.005381022208312947,0.0018408858192118405,6.487554
105,2023-02-28,0.001255426143034702,0.0005559819822194877,6.525
106,2023-03-31,0.0049768472193581275,0.006443174752145813,6.390946
107,2023-04-30,0.0015797598755794445,0.003587491333206478,6.264224
108,2023-05-31,0.002061156299773265,0.0031031315228721257,5.975255
109,2023-06-30,0.004345270863028505,0.0018444444571036863,5.586684
110,2023-07-31,0.0006637717445323876,-0.0005290399363798215,5.405751
111,2023-08-31,-0.0018126533081537367,-0.0010115311268978572,5.172225
112,2023-09-30,-0.004533583856046341,-0.001795705453521007,4.95977
113,2023-10-31,-6.562405045003454e-05,0.003241639335672836,4.882928
114,2023-11-30,0.005121834832939149,0.0055059931739676205,4.688293
115,2023-12-31,0.0007137714641135384,-0.0003396180034917817,4.554396
116,2024-01-31,-0.0019414102604567679,0.002712047407177908,4.603922367
117,2024-02-29,-0.0009705044079327318,0.002056097901802273,4.403102398
118,2024-03-31,-0.0025092676591325193,0.0009356407583239523,4.509212494
119,2024-04-30,-0.00020306060231718842,-0.003428099486124482,4.509212494
120,2024-05-31,0.025267009271126756,0.01464065797979582,4.509212494
