DATE,CORESTICKM159SFRBATL
2010-01-17,1.170764
2010-01-24,1.170764
2010-01-31,1.170764
2010-02-07,1.048684
2010-02-14,1.048684
2010-02-21,1.048684
2010-02-28,1.048684
2010-03-07,0.9255024
2010-03-14,0.9255024
2010-03-21,0.9255024
2010-03-28,0.9255024
2010-04-04,0.869413
2010-04-11,0.869413
2010-04-18,0.869413
2010-04-25,0.869413
2010-05-02,0.793302
2010-05-09,0.793302
2010-05-16,0.793302
2010-05-23,0.793302
2010-05-30,0.793302
2010-06-06,0.7780127
2010-06-13,0.7780127
2010-06-20,0.7780127
2010-06-27,0.7780127
2010-07-04,0.7440706
2010-07-11,0.7440706
2010-07-18,0.7440706
2010-07-25,0.7440706
2010-08-01,0.6911158
2010-08-08,0.6911158
2010-08-15,0.6911158
2010-08-22,0.6911158
2010-08-29,0.6911158
2010-09-05,0.6638685
2010-09-12,0.6638685
2010-09-19,0.6638685
2010-09-26,0.6638685
2010-10-03,0.6723344
2010-10-10,0.6723344
2010-10-17,0.6723344
2010-10-24,0.6723344
2010-10-31,0.6723344
2010-11-07,0.8233069
2010-11-14,0.8233069
2010-11-21,0.8233069
2010-11-28,0.8233069
2010-12-05,0.8307821
2010-12-12,0.8307821
2010-12-19,0.8307821
2010-12-26,0.8307821
2011-01-02,0.9539952
2011-01-09,0.9539952
2011-01-16,0.9539952
2011-01-23,0.9539952
2011-01-30,0.9539952
2011-02-06,1.117829
2011-02-13,1.117829
2011-02-20,1.117829
2011-02-27,1.117829
2011-03-06,1.179972
2011-03-13,1.179972
2011-03-20,1.179972
2011-03-27,1.179972
2011-04-03,1.210295
2011-04-10,1.210295
2011-04-17,1.210295
2011-04-24,1.210295
2011-05-01,1.256079
2011-05-08,1.256079
2011-05-15,1.256079
2011-05-22,1.256079
2011-05-29,1.256079
2011-06-05,1.29395
2011-06-12,1.29395
2011-06-19,1.29395
2011-06-26,1.29395
2011-07-03,1.41844
2011-07-10,1.41844
2011-07-17,1.41844
2011-07-24,1.41844
2011-07-31,1.41844
2011-08-07,1.651442
2011-08-14,1.651442
2011-08-21,1.651442
2011-08-28,1.651442
2011-09-04,1.721515
2011-09-11,1.721515
2011-09-18,1.721515
2011-09-25,1.721515
2011-10-02,1.835844
2011-10-09,1.835844
2011-10-16,1.835844
2011-10-23,1.835844
2011-10-30,1.835844
2011-11-06,1.835434
2011-11-13,1.835434
2011-11-20,1.835434
2011-11-27,1.835434
2011-12-04,2.045078
2011-12-11,2.045078
2011-12-18,2.045078
2011-12-25,2.045078
2012-01-01,2.113351
2012-01-08,2.113351
2012-01-15,2.113351
2012-01-22,2.113351
2012-01-29,2.113351
2012-02-05,2.01608
2012-02-12,2.01608
2012-02-19,2.01608
2012-02-26,2.01608
2012-03-04,2.122799
2012-03-11,2.122799
2012-03-18,2.122799
2012-03-25,2.122799
2012-04-01,2.191796
2012-04-08,2.191796
2012-04-15,2.191796
2012-04-22,2.191796
2012-04-29,2.191796
2012-05-06,2.188203
2012-05-13,2.188203
2012-05-20,2.188203
2012-05-27,2.188203
2012-06-03,2.238927
2012-06-10,2.238927
2012-06-17,2.238927
2012-06-24,2.238927
2012-07-01,2.260479
2012-07-08,2.260479
2012-07-15,2.260479
2012-07-22,2.260479
2012-07-29,2.260479
2012-08-05,2.17107
2012-08-12,2.17107
2012-08-19,2.17107
2012-08-26,2.17107
2012-09-02,2.219253
2012-09-09,2.219253
2012-09-16,2.219253
2012-09-23,2.219253
2012-09-30,2.219253
2012-10-07,2.206525
2012-10-14,2.206525
2012-10-21,2.206525
2012-10-28,2.206525
2012-11-04,2.195661
2012-11-11,2.195661
2012-11-18,2.195661
2012-11-25,2.195661
2012-12-02,2.107127
2012-12-09,2.107127
2012-12-16,2.107127
2012-12-23,2.107127
2012-12-30,2.107127
2013-01-06,2.065935
2013-01-13,2.065935
2013-01-20,2.065935
2013-01-27,2.065935
2013-02-03,2.143683
2013-02-10,2.143683
2013-02-17,2.143683
2013-02-24,2.143683
2013-03-03,2.096923
2013-03-10,2.096923
2013-03-17,2.096923
2013-03-24,2.096923
2013-03-31,2.096923
2013-04-07,1.932255
2013-04-14,1.932255
2013-04-21,1.932255
2013-04-28,1.932255
2013-05-05,1.905048
2013-05-12,1.905048
2013-05-19,1.905048
2013-05-26,1.905048
2013-06-02,1.874046
2013-06-09,1.874046
2013-06-16,1.874046
2013-06-23,1.874046
2013-06-30,1.874046
2013-07-07,1.865294
2013-07-14,1.865294
2013-07-21,1.865294
2013-07-28,1.865294
2013-08-04,1.911745
2013-08-11,1.911745
2013-08-18,1.911745
2013-08-25,1.911745
2013-09-01,1.888205
2013-09-08,1.888205
2013-09-15,1.888205
2013-09-22,1.888205
2013-09-29,1.888205
2013-10-06,1.866698
2013-10-13,1.866698
2013-10-20,1.866698
2013-10-27,1.866698
2013-11-03,1.890963
2013-11-10,1.890963
2013-11-17,1.890963
2013-11-24,1.890963
2013-12-01,1.872378
2013-12-08,1.872378
2013-12-15,1.872378
2013-12-22,1.872378
2013-12-29,1.872378
2014-01-05,1.821944
2014-01-12,1.821944
2014-01-19,1.821944
2014-01-26,1.821944
2014-02-02,1.789204
2014-02-09,1.789204
2014-02-16,1.789204
2014-02-23,1.789204
2014-03-02,1.821445
2014-03-09,1.821445
2014-03-16,1.821445
2014-03-23,1.821445
2014-03-30,1.821445
2014-04-06,2.025724
2014-04-13,2.025724
2014-04-20,2.025724
2014-04-27,2.025724
2014-05-04,2.127518
2014-05-11,2.127518
2014-05-18,2.127518
2014-05-25,2.127518
2014-06-01,2.142724
2014-06-08,2.142724
2014-06-15,2.142724
2014-06-22,2.142724
2014-06-29,2.142724
2014-07-06,2.098319
2014-07-13,2.098319
2014-07-20,2.098319
2014-07-27,2.098319
2014-08-03,1.959017
2014-08-10,1.959017
2014-08-17,1.959017
2014-08-24,1.959017
2014-08-31,1.959017
2014-09-07,1.95017
2014-09-14,1.95017
2014-09-21,1.95017
2014-09-28,1.95017
2014-10-05,2.001463
2014-10-12,2.001463
2014-10-19,2.001463
2014-10-26,2.001463
2014-11-02,1.999147
2014-11-09,1.999147
2014-11-16,1.999147
2014-11-23,1.999147
2014-11-30,1.999147
2014-12-07,1.961226
2014-12-14,1.961226
2014-12-21,1.961226
2014-12-28,1.961226
2015-01-04,1.976365
2015-01-11,1.976365
2015-01-18,1.976365
2015-01-25,1.976365
2015-02-01,1.972517
2015-02-08,1.972517
2015-02-15,1.972517
2015-02-22,1.972517
2015-03-01,1.989606
2015-03-08,1.989606
2015-03-15,1.989606
2015-03-22,1.989606
2015-03-29,1.989606
2015-04-05,2.05371
2015-04-12,2.05371
2015-04-19,2.05371
2015-04-26,2.05371
2015-05-03,2.056561
2015-05-10,2.056561
2015-05-17,2.056561
2015-05-24,2.056561
2015-05-31,2.056561
2015-06-07,2.103732
2015-06-14,2.103732
2015-06-21,2.103732
2015-06-28,2.103732
2015-07-05,2.130475
2015-07-12,2.130475
2015-07-19,2.130475
2015-07-26,2.130475
2015-08-02,2.169207
2015-08-09,2.169207
2015-08-16,2.169207
2015-08-23,2.169207
2015-08-30,2.169207
2015-09-06,2.268536
2015-09-13,2.268536
2015-09-20,2.268536
2015-09-27,2.268536
2015-10-04,2.335492
2015-10-11,2.335492
2015-10-18,2.335492
2015-10-25,2.335492
2015-11-01,2.394625
2015-11-08,2.394625
2015-11-15,2.394625
2015-11-22,2.394625
2015-11-29,2.394625
2015-12-06,2.437497
2015-12-13,2.437497
2015-12-20,2.437497
2015-12-27,2.437497
2016-01-03,2.460879
2016-01-10,2.460879
2016-01-17,2.460879
2016-01-24,2.460879
2016-01-31,2.460879
2016-02-07,2.538253
2016-02-14,2.538253
2016-02-21,2.538253
2016-02-28,2.538253
2016-03-06,2.526214
2016-03-13,2.526214
2016-03-20,2.526214
2016-03-27,2.526214
2016-04-03,2.53143
2016-04-10,2.53143
2016-04-17,2.53143
2016-04-24,2.53143
2016-05-01,2.565678
2016-05-08,2.565678
2016-05-15,2.565678
2016-05-22,2.565678
2016-05-29,2.565678
2016-06-05,2.563629
2016-06-12,2.563629
2016-06-19,2.563629
2016-06-26,2.563629
2016-07-03,2.569655
2016-07-10,2.569655
2016-07-17,2.569655
2016-07-24,2.569655
2016-07-31,2.569655
2016-08-07,2.716347
2016-08-14,2.716347
2016-08-21,2.716347
2016-08-28,2.716347
2016-09-04,2.624799
2016-09-11,2.624799
2016-09-18,2.624799
2016-09-25,2.624799
2016-10-02,2.502268
2016-10-09,2.502268
2016-10-16,2.502268
2016-10-23,2.502268
2016-10-30,2.502268
2016-11-06,2.518564
2016-11-13,2.518564
2016-11-20,2.518564
2016-11-27,2.518564
2016-12-04,2.585286
2016-12-11,2.585286
2016-12-18,2.585286
2016-12-25,2.585286
2017-01-01,2.651739
2017-01-08,2.651739
2017-01-15,2.651739
2017-01-22,2.651739
2017-01-29,2.651739
2017-02-05,2.664566
2017-02-12,2.664566
2017-02-19,2.664566
2017-02-26,2.664566
2017-03-05,2.436586
2017-03-12,2.436586
2017-03-19,2.436586
2017-03-26,2.436586
2017-04-02,2.235672
2017-04-09,2.235672
2017-04-16,2.235672
2017-04-23,2.235672
2017-04-30,2.235672
2017-05-07,2.139634
2017-05-14,2.139634
2017-05-21,2.139634
2017-05-28,2.139634
2017-06-04,2.122109
2017-06-11,2.122109
2017-06-18,2.122109
2017-06-25,2.122109
2017-07-02,2.131777
2017-07-09,2.131777
2017-07-16,2.131777
2017-07-23,2.131777
2017-07-30,2.131777
2017-08-06,2.075047
2017-08-13,2.075047
2017-08-20,2.075047
2017-08-27,2.075047
2017-09-03,2.091354
2017-09-10,2.091354
2017-09-17,2.091354
2017-09-24,2.091354
2017-10-01,2.177581
2017-10-08,2.177581
2017-10-15,2.177581
2017-10-22,2.177581
2017-10-29,2.177581
2017-11-05,2.099803
2017-11-12,2.099803
2017-11-19,2.099803
2017-11-26,2.099803
2017-12-03,2.117186
2017-12-10,2.117186
2017-12-17,2.117186
2017-12-24,2.117186
2017-12-31,2.117186
2018-01-07,2.157823
2018-01-14,2.157823
2018-01-21,2.157823
2018-01-28,2.157823
2018-02-04,2.123101
2018-02-11,2.123101
2018-02-18,2.123101
2018-02-25,2.123101
2018-03-04,2.366925
2018-03-11,2.366925
2018-03-18,2.366925
2018-03-25,2.366925
2018-04-01,2.491592
2018-04-08,2.491592
2018-04-15,2.491592
2018-04-22,2.491592
2018-04-29,2.491592
2018-05-06,2.543212
2018-05-13,2.543212
2018-05-20,2.543212
2018-05-27,2.543212
2018-06-03,2.551897
2018-06-10,2.551897
2018-06-17,2.551897
2018-06-24,2.551897
2018-07-01,2.518753
2018-07-08,2.518753
2018-07-15,2.518753
2018-07-22,2.518753
2018-07-29,2.518753
2018-08-05,2.432443
2018-08-12,2.432443
2018-08-19,2.432443
2018-08-26,2.432443
2018-09-02,2.462881
2018-09-09,2.462881
2018-09-16,2.462881
2018-09-23,2.462881
2018-09-30,2.462881
2018-10-07,2.415236
2018-10-14,2.415236
2018-10-21,2.415236
2018-10-28,2.415236
2018-11-04,2.476418
2018-11-11,2.476418
2018-11-18,2.476418
2018-11-25,2.476418
2018-12-02,2.456173
2018-12-09,2.456173
2018-12-16,2.456173
2018-12-23,2.456173
2018-12-30,2.456173
2019-01-06,2.375054
2019-01-13,2.375054
2019-01-20,2.375054
2019-01-27,2.375054
2019-02-03,2.375943
2019-02-10,2.375943
2019-02-17,2.375943
2019-02-24,2.375943
2019-03-03,2.356946
2019-03-10,2.356946
2019-03-17,2.356946
2019-03-24,2.356946
2019-03-31,2.356946
2019-04-07,2.392773
2019-04-14,2.392773
2019-04-21,2.392773
2019-04-28,2.392773
2019-05-05,2.360903
2019-05-12,2.360903
2019-05-19,2.360903
2019-05-26,2.360903
2019-06-02,2.392597
2019-06-09,2.392597
2019-06-16,2.392597
2019-06-23,2.392597
2019-06-30,2.392597
2019-07-07,2.475923
2019-07-14,2.475923
2019-07-21,2.475923
2019-07-28,2.475923
2019-08-04,2.630398
2019-08-11,2.630398
2019-08-18,2.630398
2019-08-25,2.630398
2019-09-01,2.622934
2019-09-08,2.622934
2019-09-15,2.622934
2019-09-22,2.622934
2019-09-29,2.622934
2019-10-06,2.747596
2019-10-13,2.747596
2019-10-20,2.747596
2019-10-27,2.747596
2019-11-03,2.772021
2019-11-10,2.772021
2019-11-17,2.772021
2019-11-24,2.772021
2019-12-01,2.752609
2019-12-08,2.752609
2019-12-15,2.752609
2019-12-22,2.752609
2019-12-29,2.752609
2020-01-05,2.790484
2020-01-12,2.790484
2020-01-19,2.790484
2020-01-26,2.790484
2020-02-02,2.800101
2020-02-09,2.800101
2020-02-16,2.800101
2020-02-23,2.800101
2020-03-01,2.606553
2020-03-08,2.606553
2020-03-15,2.606553
2020-03-22,2.606553
2020-03-29,2.606553
2020-04-05,2.179323
2020-04-12,2.179323
2020-04-19,2.179323
2020-04-26,2.179323
2020-05-03,2.01414
2020-05-10,2.01414
2020-05-17,2.01414
2020-05-24,2.01414
2020-05-31,2.01414
2020-06-07,1.993544
2020-06-14,1.993544
2020-06-21,1.993544
2020-06-28,1.993544
2020-07-05,2.281283
2020-07-12,2.281283
2020-07-19,2.281283
2020-07-26,2.281283
2020-08-02,2.213149
2020-08-09,2.213149
2020-08-16,2.213149
2020-08-23,2.213149
2020-08-30,2.213149
2020-09-06,1.980283
2020-09-13,1.980283
2020-09-20,1.980283
2020-09-27,1.980283
2020-10-04,1.747303
2020-10-11,1.747303
2020-10-18,1.747303
2020-10-25,1.747303
2020-11-01,1.697582
2020-11-08,1.697582
2020-11-15,1.697582
2020-11-22,1.697582
2020-11-29,1.697582
2020-12-06,1.600671
2020-12-13,1.600671
2020-12-20,1.600671
2020-12-27,1.600671
2021-01-03,1.400569
2021-01-10,1.400569
2021-01-17,1.400569
2021-01-24,1.400569
2021-01-31,1.400569
2021-02-07,1.405123
2021-02-14,1.405123
2021-02-21,1.405123
2021-02-28,1.405123
2021-03-07,1.592366
2021-03-14,1.592366
2021-03-21,1.592366
2021-03-28,1.592366
2021-04-04,2.209393
2021-04-11,2.209393
2021-04-18,2.209393
2021-04-25,2.209393
2021-05-02,2.562825
2021-05-09,2.562825
2021-05-16,2.562825
2021-05-23,2.562825
2021-05-30,2.562825
2021-06-06,2.558145
2021-06-13,2.558145
2021-06-20,2.558145
2021-06-27,2.558145
2021-07-04,2.323597
2021-07-11,2.323597
2021-07-18,2.323597
2021-07-25,2.323597
2021-08-01,2.332419
2021-08-08,2.332419
2021-08-15,2.332419
2021-08-22,2.332419
2021-08-29,2.332419
2021-09-05,2.610662
2021-09-12,2.610662
2021-09-19,2.610662
2021-09-26,2.610662
2021-10-03,3.007604
2021-10-10,3.007604
2021-10-17,3.007604
2021-10-24,3.007604
2021-10-31,3.007604
2021-11-07,3.184384
2021-11-14,3.184384
2021-11-21,3.184384
2021-11-28,3.184384
2021-12-05,3.456458
2021-12-12,3.456458
2021-12-19,3.456458
2021-12-26,3.456458
2022-01-02,3.965498
2022-01-09,3.965498
2022-01-16,3.965498
2022-01-23,3.965498
2022-01-30,3.965498
2022-02-06,4.280304
2022-02-13,4.280304
2022-02-20,4.280304
2022-02-27,4.280304
2022-03-06,4.534344
2022-03-13,4.534344
2022-03-20,4.534344
2022-03-27,4.534344
2022-04-03,4.703935
2022-04-10,4.703935
2022-04-17,4.703935
2022-04-24,4.703935
2022-05-01,4.950974
2022-05-08,4.950974
2022-05-15,4.950974
2022-05-22,4.950974
2022-05-29,4.950974
2022-06-05,5.39633
2022-06-12,5.39633
2022-06-19,5.39633
2022-06-26,5.39633
2022-07-03,5.59073
2022-07-10,5.59073
2022-07-17,5.59073
2022-07-24,5.59073
2022-07-31,5.59073
2022-08-07,5.951312
2022-08-14,5.951312
2022-08-21,5.951312
2022-08-28,5.951312
2022-09-04,6.348017
2022-09-11,6.348017
2022-09-18,6.348017
2022-09-25,6.348017
2022-10-02,6.312946
2022-10-09,6.312946
2022-10-16,6.312946
2022-10-23,6.312946
2022-10-30,6.312946
2022-11-06,6.422543
2022-11-13,6.422543
2022-11-20,6.422543
2022-11-27,6.422543
2022-12-04,6.538167
2022-12-11,6.538167
2022-12-18,6.538167
2022-12-25,6.538167
2023-01-01,6.487554
2023-01-08,6.487554
2023-01-15,6.487554
2023-01-22,6.487554
2023-01-29,6.487554
2023-02-05,6.525
2023-02-12,6.525
2023-02-19,6.525
2023-02-26,6.525
2023-03-05,6.390946
2023-03-12,6.390946
2023-03-19,6.390946
2023-03-26,6.390946
2023-04-02,6.264224
2023-04-09,6.264224
2023-04-16,6.264224
2023-04-23,6.264224
2023-04-30,6.264224
2023-05-07,5.975255
2023-05-14,5.975255
2023-05-21,5.975255
2023-05-28,5.975255
2023-06-04,5.586684
2023-06-11,5.586684
2023-06-18,5.586684
2023-06-25,5.586684
2023-07-02,5.405751
2023-07-09,5.405751
2023-07-16,5.405751
2023-07-23,5.405751
2023-07-30,5.405751
2023-08-06,5.172225
2023-08-13,5.172225
2023-08-20,5.172225
2023-08-27,5.172225
2023-09-03,4.95977
2023-09-10,4.95977
2023-09-17,4.95977
2023-09-24,4.95977
2023-10-01,4.882928
2023-10-08,4.882928
2023-10-15,4.882928
2023-10-22,4.882928
2023-10-29,4.882928
2023-11-05,4.688293
2023-11-12,4.688293
2023-11-19,4.688293
2023-11-26,4.688293
2023-12-03,4.554396
2023-12-10,4.554396
2023-12-17,4.554396
2023-12-24,4.554396
2023-12-31,4.554396
2024-01-07,4.603922367
2024-01-14,4.603922367
2024-01-21,4.603922367
2024-01-28,4.603922367
2024-02-04,4.403102398
2024-02-11,4.403102398
2024-02-18,4.403102398
2024-02-25,4.403102398
2024-03-03,4.509212494
2024-03-10,4.509212494
2024-03-17,4.509212494
2024-03-24,4.509212494
2024-03-31,4.509212494
